Name / ID	Portrait	Emotion	Action	Line1	Line2	Line3	Color	Size	Speed	Index	Anim	Navigate	Branching Dialogue 1	Branching Dialogue 2	Bg Pointer
				The smell.	This rain doesn't	smell like anything.									scene_01_03
				So, Dr. Erickson,	they say that at the	quantum level,	COLOR_BLUE								scene_01_03
				Observation affects	reality. What do you	think of that?	COLOR_BLUE								scene_01_03
				I'm a biologist. I	don't know anything	about physics.									scene_01_03
				However..	If I understand it	correctly..									scene_01_03
				It's not that	"""observation"" by"	itself does this.									scene_01_04
				You need light to	see things, and at	that level, well..									scene_01_04
				Light itself can	change the state of	particles.									scene_01_04
				Does that answer	your question?										scene_01_04
				Yes, sir.	I have another	question, though.	COLOR_BLUE								scene_01_04
				Forgive me if it	seems presumptuous,	Dr. Erickson.	COLOR_BLUE								scene_01_04
				Why were you fired?			COLOR_BLUE								scene_01_04
				I wasn't.	I quit.										scene_01_04
				The university isn't	interested in my	research.									scene_01_03
				If someone happened	to have the sigils	you're looking for..	COLOR_BLUE								scene_01_03
				Do you think you'd	be able to.. gain	some leverage?	COLOR_BLUE								scene_01_03
				..Who are you?											scene_01_04
				I'm a student.			COLOR_BLUE								scene_01_04
				..How do you feel	about meeting me at	my home tonight?									scene_01_04
			ACT_MUSIC_FADEOUT	It would be an	honor, sir.		COLOR_BLUE								scene_01_04
															
cutscene_02															
				This field is so new	and so discrete that	it's unregulated.									scene_02_00
				We want to keep it	that way, so you	must say nothing.									scene_02_00
				There's nothing fun	for smart people	that's legal, right?	COLOR_BLUE								scene_02_00
				I need you to sign	this non-disclosure	agreement first.									scene_02_00
				Done.			COLOR_BLUE								scene_02_00
				You know	why Old World cities	are enclosed, yes?									scene_02_02
				Anxiety about the	impact of human	life on nature.	COLOR_BLUE								scene_02_02
				Yes. It makes	everyone miserable.	And yet..									scene_02_02
				There is no concern	about the impact of	wildlife.									scene_02_02
				This machine is	designed to print	complex proteins.									scene_02_01
				I sold one to the	city to help solve	our hunger problems.									scene_02_01
				But all life is made	from proteins, yes?										scene_02_01
				Is that where the	bodies in the flasks	come from?	COLOR_BLUE								scene_02_01
				I've been working on	combining human and	animal genes.									scene_02_02
				I think that these	could repopulate	the forests.									scene_02_02
				Their biology is	viable but there	are still issues.									scene_02_02
				I can print them,	but I can't bring	them to life.									scene_02_02
				Henry, before you	use my sigils, you	ought to know..	COLOR_BLUE								scene_02_01
				They don't create	life. They just..	Move it around.	COLOR_BLUE								scene_02_01
				That's fine. I	envision these with	human souls, as..									scene_02_01
				I think you could	call them colonists	in a sense.									scene_02_01
				You do understand	what this will cost	you, Dr. Erickson?	COLOR_BLUE								scene_02_02
			ACT_MUSIC_FADEOUT	Do I look like a man	who has anything	to lose?									scene_02_02
															
cutscene_03															
				I don't understand	why they only last	a couple of hours.									scene_03_00
				All these cuts and	carcasses will	attract attention.									scene_03_00
				The ritual is	correct.. But your	bodies need some	COLOR_BLUE								scene_03_03
				fine-tuning to be	compatible with only	half a soul.	COLOR_BLUE								scene_03_03
				Would it be easier	to transfer an	entire soul, then?									scene_03_03
				In some ways, yes.	In others.. no.		COLOR_BLUE								scene_03_03
				Your bodies are	compatible with	entire souls.	COLOR_BLUE								scene_03_03
				But it will cost you	more than just your	blood, Henry.	COLOR_BLUE								scene_03_01
				What would I need?											scene_03_01
				The eyes are the	window to the soul.		COLOR_BLUE								scene_03_01
				..so it would cost	me an eye?										scene_03_01
				Whose soul would be	transferred, then?										scene_03_01
				That would be at our	discretion, Henry.		COLOR_BLUE								scene_03_01
				So I have a choice?											scene_03_00
				I didn't mean you.			COLOR_BLUE								scene_03_00
				Are you are sure	that this will work?				SP_SLOW						scene_03_00
				Of course I am.	Have I ever led you	wrong?	COLOR_BLUE								scene_03_02
			ACT_MUSIC_FADEOUT	No..	I suppose not.				SP_DEFAULT						scene_03_02
															
cutscene_04															
		EM_SKIP	ACT_MUSIC_WIND												
	db_ch_henry	EM_HAPPY	ACT_WALK	Good morning.	Can you understand	what I'm saying?				CHAR_HENRY		{3,3}			
	db_ch_henry	EM_DEFAULT		It's alright,	you're safe.	Take slow breaths.				CHAR_VISTA_BED	&vista_bed_awake				
	db_ch_ginger	EM_SCARED		W-What..		W-What happened..	COLOR_PURPLE								
	db_ch_henry	EM_DEFAULT		Hmm.. I see..											
	db_ch_henry	EM_EXCITED		So you do	understand. It seems	to have worked..									
	db_ch_henry	EM_HAPPY		Welcome home.		Your name is Vista.									
	db_ch_ginger	EM_CONFUSED		T-That's not	my name.		COLOR_PURPLE								
	db_ch_henry	EM_DEFAULT		Oh..	Oh, you poor thing..										
	db_ch_henry	EM_DEFAULT		..	In that case.. Are	you a human?									
	db_ch_ginger	EM_CONFUSED		Y-Yes of course.			COLOR_PURPLE								
	db_ch_ginger	EM_SIDE_EYE		W-What's..	What's wrong with	your eye?	COLOR_PURPLE								
	db_ch_henry	EM_DEFAULT		..	..	Fascinating.									
	db_ch_henry	EM_HAPPY		Oh- I'm missing an	eye. This one is	made of glass.									
	db_ch_henry	EM_DEFAULT		My name is	Dr. Henry Erickson.										
	db_ch_henry	EM_DEFAULT		It seems that you've	become involved in	my experiment.									
	db_ch_henry	EM_DEFAULT		Tell me, what do you	last remember?										
	db_ch_ginger	EM_SCARED		T-Take me home.	Now.		COLOR_PURPLE			CHAR_VISTA_BED	&vista_bed_cry				
	db_ch_henry	EM_DEFAULT		You are home. Your	memories came from	a stranger.									
	db_ch_henry			(It seems my memory	suppressant doesn't	work on full souls.)									
	db_ch_henry			The left door leads	to the toilet if you	feel nauseous.									
	db_ch_ginger	EM_WEEP	ACT_WALK	..			COLOR_PURPLE			CHAR_HENRY		{4,3}			
	db_ch_ginger	EM_WEEP		..			COLOR_PURPLE								
	db_ch_henry	EM_DEFAULT		I apologize for	being so	interrogative.									
	db_ch_henry	EM_DEFAULT	ACT_MUSIC_FADEOUT	This will be your	room. Let me know if	you need anything.									
		EM_SKIP	ACT_PROGRESS							PIT_01					
															
cutscene_05															
		EM_SKIP								CHAR_HENRY	&henry_sit				
	db_ch_henry	EM_HAPPY	ACT_WALK	Good morning.	Did you sleep well?					CHAR_VISTA_YOUNG		{1,4}			
	db_ch_ginger	EM_SULLEN		Good morning, Henry.	Not really.	Too many thoughts.	COLOR_PURPLE								
	db_ch_henry	EM_DEFAULT		Do you know what day	today is?										
	db_ch_ginger	EM_SIDE_EYE		It's.. Thursday,	isn't it?		COLOR_PURPLE								
	db_ch_henry	EM_HAPPY		I'll need to take	your vitals for the	university, however,									
	db_ch_henry	EM_HAPPY		as of today, you are	one year old and	perfectly healthy!									
	db_ch_henry	EM_HAPPY		I made you a	key lime pie, like	you requested.									
	db_ch_henry	EM_HAPPY		Do you want to make	a wish?										
	db_ch_ginger	EM_SULLEN		I don't know if I	want to.		COLOR_PURPLE								
	db_ch_henry	EM_DEFAULT		How come?											
	db_ch_ginger	EM_SIDE_EYE		..	I told you.. some	things.. a year ago.	COLOR_PURPLE								
	db_ch_ginger	EM_SIDE_EYE		I told you that I	went to sleep and	woke up here.	COLOR_PURPLE								
	db_ch_ginger			..That's.. not..	the whole truth,	Henry..	COLOR_PURPLE								
	db_ch_henry	EM_SAD		What do you mean?											
	db_ch_ginger	EM_EMBARRASSED		I did go to sleep..	but.. in my dreams..	I was visited.	COLOR_PURPLE								
	db_ch_ginger	EM_EMBARRASSED		I don't know what it	was.. It was like an	angel, I think..	COLOR_PURPLE								
	db_ch_ginger	EM_DEFAULT		It told me that I	could trade in my	life for a new one.	COLOR_PURPLE								
	db_ch_ginger	EM_DISAPPOINTED		And you know what I	said, Henry?	I said yes.	COLOR_PURPLE								
	db_ch_ginger	EM_SAD		My wish came true.	And here I am.		COLOR_PURPLE								
	db_ch_ginger	EM_SIDE_EYE		I don't know what	happened to.. the	other me, but..	COLOR_PURPLE								
	db_ch_ginger	EM_DEFAULT		I wish I couldn't	remember where I	came from.	COLOR_PURPLE								
	db_ch_ginger	EM_DEFAULT		I am Vista.		No one but Vista.	COLOR_PURPLE								
	db_ch_ginger	EM_SAD		I just..	I just wish I could	see the sun again.	COLOR_PURPLE								
	db_ch_ginger	EM_SCARED		But I'm afraid.	Because what if it..	changes things.	COLOR_PURPLE								
	db_ch_ginger	EM_SULLEN		I don't want to give	anything else up..	That.. I.. Can't..	COLOR_PURPLE								
	db_ch_ginger	EM_DEFAULT		That I can't ever	get back.		COLOR_PURPLE								
	db_ch_henry	EM_HAPPY		Vista, I promise you	that when this	research is done,									
	db_ch_henry	EM_HAPPY		You will be able to	see the sun.										
	db_ch_ginger	EM_HAPPY		..And I won't have	to lose anything?	Do you promise?	COLOR_PURPLE								
	db_ch_henry	EM_DEFAULT		Of course. I have	plans. And if they	all work out..									
	db_ch_henry	EM_HAPPY	ACT_MUSIC_FADEOUT	We'll have	everything.										
		EM_SKIP	ACT_PROGRESS							DARK_TO_DARK					
															
cutscene_06															
	db_ch_henry	EM_DEFAULT	ACT_MUSIC_WIND	Are the others down	the chute with the	equipment?				CHAR_VISTA_YOUNG	&vista_young_up				
	db_ch_ginger	EM_SIDE_EYE		Yes.. They gave the	signal, they're ok..		COLOR_PURPLE								
	db_ch_henry	EM_HAPPY	ACT_WALK	Don't be nervous.	The police never	check the garbage.				CHAR_HENRY		{7,4}			
	db_ch_henry	EM_DEFAULT		We can escape as	long as we're	discrete.									
	db_ch_ginger	EM_SIDE_EYE		Are you sure the	machine survived	the fall?	COLOR_PURPLE								
	db_ch_henry	EM_HAPPY		I can fix whatever	breaks, Vista.	It'll be fine.									
	db_ch_henry	EM_DEFAULT		Are you nervous	about the distance	of the chute?									
	db_ch_ginger	EM_SAD		Y-Yes.			COLOR_PURPLE								
	db_ch_ginger	EM_CONFUSED		What happens if..	If I make a mistake	and die?	COLOR_PURPLE			CHAR_VISTA_YOUNG	&anim_stand				
	db_ch_henry	EM_HAPPY		You've had death on	your mind a lot,	haven't you?									
	db_ch_henry	EM_DEFAULT		Perhaps, since the	others are down	there..									
	db_ch_henry	EM_DEFAULT		We should talk.	Privately.										
	db_ch_henry	EM_DEFAULT		Vista,	You could go back to	your human life.									
	db_ch_ginger	EM_DEFAULT		What d-do you mean?			COLOR_PURPLE								
	db_ch_henry	EM_DEFAULT		It would involve	your death, of	course..									
	db_ch_henry	EM_DEFAULT		But if you die, your	soul returns to	where it came.									
	db_ch_henry	EM_DEFAULT		I proved this in	testing months	ago.									
	db_ch_henry	EM_DEFAULT		However, Vista, I'm	taking the chance to	do something great.									
	db_ch_henry	EM_DEFAULT		We can't go home.	So we will make a	new home.									
	db_ch_henry	EM_DEFAULT		I intend to make	more muetos.	Many more.									
	db_ch_henry	EM_DEFAULT		I will make them in	spite of this	wretched city.									
	db_ch_henry	EM_DEFAULT		I want to make a	proper kingdom full	of muetos.									
	db_ch_henry	EM_DEFAULT		But they can't have	full souls like you.										
	db_ch_henry	EM_DEFAULT		You know the others	won't live more	than five years.									
	db_ch_ginger	EM_SAD		I do..			COLOR_PURPLE								
	db_ch_henry	EM_HAPPY		This kingdom will	need one of their	own to last.									
	db_ch_henry	EM_HAPPY		Someone wise and	kind-hearted to	lead them.									
	db_ch_henry	EM_HAPPY		Vista, I want you	to become their	queen.									
	db_ch_ginger	EM_CONFUSED		I don't understand..			COLOR_PURPLE								
	db_ch_henry	EM_DEFAULT		You have a choice.	Follow me down the	rabbit hole..									
	db_ch_henry	EM_DEFAULT		Or you may go home.											
	db_ch_ginger	EM_DEFAULT		But you gave up your	eye to make me,	didn't you?	COLOR_PURPLE								
	db_ch_henry	EM_DEFAULT		I have two eyes.	I can do this one	more time.									
	db_ch_henry	EM_DEFAULT	ACT_MUSIC_FADEOUT	What do you say?											
		EM_SKIP	ACT_PROGRESS							WAKEY_WAKEY					
															
cutscene_08															
		EM_SKIP								CHAR_VISTA_02	&vista_throne				
		EM_SKIP								CHAR_GINGER_FANCY2	&anim_face_right				
	db_ch_constance		ACT_WALK	Your majesty! Your	birthday gift has	arrived!				CHAR_CONSTANCE		{3,4}			
	db_ch_vista_02	EM_SULLEN		Very good,	Constance.										
	db_ch_sebellus	EM_SIDE_EYE		Oh? May I see?											
	db_ch_vista_02	EM_SULLEN	ACT_WALK	Sebellus, please	stay calm. We don't	want to overwelm.				CHAR_VISTA_02	&anim_stand	{4,7}			
	db_ch_constance		ACT_WALK	Your majesty, you	recieved a letter as	well.				CHAR_CONSTANCE		{3,6}			
	db_ch_vista_02	EM_SULLEN		"""Dear Vista,"	I had my assistant	"select her dress."""				CHAR_VISTA_02	&vista_pickup_02				
	db_ch_vista_02	EM_SULLEN	ACT_WALK	"""Due to my current"	lack of eyes,					CHAR_SEBELLUS		{5, 6}			
	db_ch_vista_02	EM_SULLEN		"""I was not able to"	oversee the final	"stages."""									
	db_ch_vista_02	EM_SULLEN		"""This is Selari. She"	shares your genetic	"code."""									
	db_ch_vista_02	EM_SULLEN		"""She is like you, in"	that she has a full	"human soul."""									
	db_ch_vista_02	EM_SULLEN		"""Her temperment is"	similar to yours,	and I think that									
	db_ch_vista_02	EM_SULLEN		she will become a	welcome addition to	"your family."""									
	db_ch_vista_02	EM_SULLEN		"""With love,"	Your father,	"Henry Erickson."""									
	db_ch_vista_02	EM_SULLEN	ACT_WALK	What is your name,	love?					CHAR_VISTA_02		{3,7}			
	db_ch_ginger	EM_SAD		Virginia, ma'am.	People call me	"""Ginger"", though."									
	db_ch_sebellus	EM_CONFUSED		..so? Is it true?	That Gingers don't	have souls?									
	db_ch_vista_02	EM_DEFAULT		I see.	Constance, you may	excuse us now.									
	db_ch_vista_02	EM_DEFAULT	ACT_WALK	Please forgive my	son, Sebellus.					CHAR_CONSTANCE		{-2, 5}			
	db_ch_vista_02	EM_DEFAULT		Sebellus, go with	Constance to the	dining hall.									
	db_ch_sebellus	EM_HAPPY		Yes, ma'am.											
	db_ch_vista_02	EM_HAPPY	ACT_WALK	Ginger.. yes?	It is an honor to	welcome you.				CHAR_SEBELLUS		{-1, 5}			
	db_ch_vista_02	EM_DEFAULT		Are you from the	New World, or the	Old World?									
	db_ch_ginger	EM_CONFUSED		T-The New World,	ma'am.										
	db_ch_vista_02	EM_HAPPY		It's alright, love.	You are in a	good place now.									
	db_ch_vista_02	EM_HAPPY		Please accompany me.	There is something I	want to show you.									
		EM_SKIP	ACT_PROGRESS							CH_CUTSCENE_08B					
															
cutscene_08b															
		EM_SKIP	ACT_WALK							CHAR_VISTA_02	&anim_face_right	{3,5}			
	db_ch_vista_02	EM_DEFAULT	ACT_WALK	You may notice each	of these panels have	different faces.				CHAR_GINGER_FANCY2		{4,5}			
	db_ch_vista_02	EM_DEFAULT		Every panel was a	different face I've	worn in the past.									
	db_ch_vista_02			However, this one,	the one you wear	now..									
	db_ch_vista_02	EM_HAPPY		It has always been	my favorite.										
	db_ch_vista_02			My secret is that	this is a hidden	doorway.									
	db_ch_vista_02			If you were to	follow me inside..										
		EM_SKIP	ACT_PROGRESS							CH_CUTSCENE_08C					
															
cutscene_08c															
	db_ch_vista_02	EM_HAPPY		I commissioned the	best in the country	to make this room.									
	db_ch_vista_02	EM_EXCITED		It looks just like	a New World human	house, yes?									
		EM_SKIP	ACT_WALK							CHAR_GINGER_FANCY2		{13,7}			
	db_ch_vista_02	EM_HAPPY	ACT_WALK	I am just like you.	My soul came from a	New World human.				CHAR_VISTA_02	&anim_face_right	{12,7}			
	db_ch_ginger	EM_DEFAULT		..I-It did?											
	db_ch_vista_02	EM_HAPPY		It's true! The..	experience you had	with Henry?									
	db_ch_vista_02	EM_SIDE_EYE		I had the same,	a long.. long time	ago, you see.									
	db_ch_vista_02			I know he may seem..	Frightening.. But he	is a nice man.									
	db_ch_vista_02			Sometimes.. If I'm	in a bad mood, I	come here to relax.									
		EM_SKIP	ACT_WALK							CHAR_GINGER_FANCY2		{9,12}			
	db_ch_vista_02	EM_HAPPY	ACT_WALK	It is just like the	human world! There	are movies,				CHAR_VISTA_02	&anim_face_right	{8,12}			
	db_ch_vista_02	EM_HAPPY		I have a kitchen,	and games.. And now,	It is yours, too.									
	db_ch_vista_02	EM_HAPPY		It is my birthday,	but it is also yours	is it not?									
	db_ch_vista_02	EM_EXCITED		Why don't we make a	cake together, then?										
	db_ch_vista_02	EM_HAPPY		And then we can go	to my castle town	and get you some new									
	db_ch_vista_02	EM_HAPPY		clothes.. Something	to whatever your	taste may be.									
	db_ch_ginger	EM_WEEP		..											
	db_ch_vista_02	EM_EXCITED		Dear.. It will be	alright, I promise.										
	db_ch_ginger	EM_WEEP		..T-Thank you.											
	db_ch_vista_02	EM_EXCITED	ACT_MUSIC_FADEOUT	Of course, dear.											
		EM_SKIP	ACT_PROGRESS							BLACK_TO_CANTERBURY					
															
cutscene_09															
	db_ch_vista_02	EM_SULLEN	ACT_MUSIC_FADEOUT	G-Ginger, dear..	Now isn't the time	to be here..									
	db_ch_vista_02	EM_LAUGH		*hic* Mama is	consulting with the	spirits, you see..									
	db_ch_vista_02	EM_SAD		I left my medicine..	for my head.. in the	secret garden..									
	db_ch_vista_02	EM_SIDE_EYE		Do you remember our	secret room? The one	like the New World?									
	db_ch_vista_02	EM_SIDE_EYE		There's a door.. It	leads to a secret	garden..									
	db_ch_ginger	EM_DEFAULT		I thought you said I	wasn't allowed in	that garden.									
	db_ch_vista_02	EM_SIDE_EYE	ACT_MUSIC_SORRY	*hic* I trust you..	More than anyone	else, Ginger..									
	db_ch_vista_02	EM_SAD		Please..											
															
cutscene_09b															
	db_ch_vista_02	EM_EXCITED		Thank you,	sunshine..	Thank you..									
	db_ch_vista_02	EM_DEFAULT		..											
	db_ch_vista_02	EM_SAD		I shouldn't have	asked you to see my	secret garden, dear.									
	db_ch_vista_02	EM_DISAPPOINTED		Ginger, dear..	This throne..	These treats..									
	db_ch_vista_02	EM_SAD		What good does it	do to gain the world	and lose your soul?									
	db_ch_vista_02	EM_SULLEN		Death.. He delights	in us, you know..										
	db_ch_vista_02	EM_SULLEN		This war.. Humans	fighting themselves	in different bodies.									
	db_ch_vista_02	EM_SAD		So much death..	Generations..	And generations..									
	db_ch_vista_02	EM_LAUGH		What irony that I	can't die, the only	one who wants it!									
	db_ch_vista_02	EM_LAUGH		Drowning.. In a sea	of death.. But I	can't die..									
	db_ch_vista_02	EM_SULLEN		It's all fake.. a	wicked parody of a	family..									
	db_ch_vista_02	EM_SAD		You sweet thing,	you shouldn't be	here..									
	db_ch_vista_02	EM_SAD	ACT_MUSIC_FADEOUT	I want to go home..	I want to go home..	..									
		EM_SKIP	ACT_PROGRESS							BLACK_TO_DEATH					
															
cutscene_07															
			ACT_MUSIC_SORRY	Escaping from	Canterbury was	illegal as a human.									
				But the university	threatened to sue	my father,									
				and he knew his	chances were better	on the run.									
				The city sent police	after him. All were	killed by muetos.									
				So began the bloody,	endless war between	us and the humans.									
				Our dragons kill a	few humans. Bombs	kill a few muetos.									
				Despite constant	correspondence	between us,									
				There will never be	an easy resolution	to the conflict.									
				Father can only make	so many new muetos	at a time.									
															
cutscene_07b															
	db_ch_vista_02	EM_DISAPPOINTED		So.. Tell him that	what I want for my	birthday is an heir.				CHAR_VISTA_02	&vista_throne				
	db_ch_vista_02	EM_DISAPPOINTED		"Not a ""child"" who"	will only last a	few years. An heir.									
	db_ch_vista_02	EM_SAD		I know it's hard to	ask.. But I'm tired.	I'm so, so tired.									
	db_ch_vista_02	EM_SAD		I want to wash my	hands of all this	spilt blood.									
	db_ch_vista_02	EM_DEFAULT		That's what you can	tell him.	Oh..									
	db_ch_vista_02	EM_DEFAULT		Also ask him once	again why he can't	move here?									
	db_ch_vista_02	EM_DEFAULT		We have electricity	now, and the city is	so dangerous.									
	db_ch_constance	EM_DEFAULT		I'll draft a letter	right away,	your majesty.									
	db_ch_vista_02	EM_SAD		Very good,	Constance. Now..	Leave me be.									
	db_ch_constance	EM_DEFAULT	ACT_MUSIC_FADEOUT	Yes,	your majesty.										
		EM_SKIP	ACT_PROGRESS							FLAYITHRO_AWAKE					
															
c09_init															
	db_ch_ginger	EM_SAD		Ugh.. My neck.	How long was that	nap for?									
	db_ch_ginger	EM_SIDE_EYE		Hmm.. I haven't	seen mom in a while.										
	db_ch_ginger	EM_DEFAULT		I wonder what she's	up to?										
															
c09_mirror															
				Is it you?											
															
c09_books															
				Most of these books	have already been	read twice by now.									
				Many of them were	imported from the	New World.									
				They have a sort of	"""musty"" smell."	Reminds you of home.									
															
c09_door_sebellus															
	db_ch_ginger	EM_DEFAULT		That's the door to	Sebellus' room.	It's locked.									
	db_ch_ginger	EM_SIDE_EYE		It's probably a mess	and he doesn't want	anyone to know.									
															
c09_tv															
				There's a huge	collection of movies	under the TV.									
				Sebellus lacks a	movie taste so he'll	watch anything.									
				It does make it more	fun. It's sad to	watch movies alone.									
															
c09_bed															
				Sometimes it's fun	to spend the night	here,									
				and pretend you're	still at home.										
															
c09_fridge															
				Not in the mood	for snacks	right now.									
															
c09_desk															
				This is the table	where you write	mediocre poetry.									
				Sebellus always	seems to like it,	though.									
				Mom is also very	supportive for some	reason.									
				She's trying to get	you set up in a	poetry club.									
				It feels weird that	she's asking Henry	to make muetos									
				just to be a part	of the club,	though.									
															
c09_graves															
	db_ch_ginger	EM_DEFAULT		I can't read the	mueto script on the	gravestones..									
	db_ch_ginger	EM_SIDE_EYE		But I remember what	mom told me about	black roses.									
	db_ch_ginger	EM_DEFAULT		They were the first	thing Dr. Erickson	ever made.									
	db_ch_ginger	EM_DEFAULT		That's where our	family gets its	surname -									
	db_ch_ginger	EM_DEFAULT		"""Selari Blackrose""."											
	db_ch_ginger	EM_DEFAULT		I'm sure that'll end	up on one of these	stones someday.									
															
c09_pills															
			ACT_ITEM	You found:	PILLS					OBJ_PILLS					
				This should be what	you came looking	for, Ginger.				CHAR_PILLS	&pills_hide				
															
convo_obj_pills															
				You're not really	sure what's in	these pills.									
															
c09_reiterate															
	db_ch_vista_02	EM_SAD		The pills, please...	In our secret room,	There's a door..									
															
convo_obj_ice_cream															
				It's pretty good,	all things	considered.									
				It even has a	waffle cone.	Nice.									
															
sans_01															
	db_ch_sans	EM_DEFAULT		well hey there pal.	long time no see		COLOR_SANS								
	db_ch_sans	EM_DEFAULT		not sure how you	got here, but it's	nice to see ya	COLOR_SANS								
	db_ch_sans	EM_ANGRY		no bones about it			COLOR_SANS								
	db_ch_sans	EM_HAPPY		what, you're looking	at me like you're	surprised i'm here	COLOR_SANS								
	db_ch_sans	EM_ANGRY		let me tell you a	little secret pal		COLOR_SANS								
	db_ch_sans	EM_DEFAULT		there isn't a game	i'm not in, i'm just	sneaky about it	COLOR_SANS								
	db_ch_sans	EM_HAPPY		while you're here,	why don't i take you	on a little tour	COLOR_SANS								
	db_ch_sans	EM_DEFAULT		oh? right, this is	the official (tm)		COLOR_SANS								
	db_ch_sans	EM_DEFAULT		glass-eyes-and	undertale-10th	anniversary museum!	COLOR_SANS								
	db_ch_sans	EM_DEFAULT		that's right, i'm a	tour guide now.		COLOR_SANS								
	db_ch_sans	EM_DEFAULT		it's just me, so you	could say that we've	only got a	COLOR_SANS								
	db_ch_sans	EM_ANGRY		skeleton crew			COLOR_SANS								
	db_ch_sans	EM_DEFAULT		oh, c'mon,	i know you've got a	funny bone in there	COLOR_SANS								
		EM_SKIP	ACT_WALK							CHAR_SANS	&sans_left	{7,6}			
															
sans_02															
	db_ch_sans	EM_DEFAULT		here's a portrait	of the illustrious	"toby ""radiation"" fox"	COLOR_SANS								
	db_ch_sans	EM_DEFAULT		he's a cool guy,	he's made some games	you've heard of	COLOR_SANS								
	db_ch_sans	EM_HAPPY		anything you'd want	to know is on the	internet, but	COLOR_SANS								
	db_ch_sans	EM_HAPPY		"so ""undertale"" and"	"""deltarune"" are"	anagrams, right	COLOR_SANS								
	db_ch_sans	EM_DEFAULT		toby has a clear	naming convention	in place	COLOR_SANS								
	db_ch_sans	EM_DEFAULT		another anagram is	"""unrelated"""		COLOR_SANS								
	db_ch_sans	EM_ANGRY		i guess you could	say glass eyes is	"""unrelated"" then"	COLOR_SANS								
	db_ch_sans	EM_DEFAULT		let's move on then,	shall we		COLOR_SANS								
		EM_SKIP	ACT_WALK							CHAR_SANS	&sans_left	{11,6}			
															
sans_03															
	db_ch_sans	EM_DEFAULT		now, there's this	other guy named	ethan too	COLOR_SANS								
	db_ch_sans	EM_DEFAULT		he wrote a book in	high school, which	sounds impressive	COLOR_SANS								
	db_ch_sans	EM_ANGRY		there are pros and	cons to publishing	high school writing	COLOR_SANS								
	db_ch_sans	EM_DEFAULT		why is this here?	well..		COLOR_SANS								
	db_ch_sans	EM_DEFAULT		we don't have a lot	of stuff to put in	this museum, kid	COLOR_SANS								
	db_ch_sans	EM_ANGRY		does a great job of	covering up the	blank wall	COLOR_SANS								
	db_ch_sans	EM_DEFAULT		let's move on to	talking about	something else, yes?	COLOR_SANS								
		EM_SKIP	ACT_WALK							CHAR_SANS	&sans_left	{15,6}			
															
sans_04															
	db_ch_sans	EM_DEFAULT		you ever heard of	"""nanowrimo""?"		COLOR_SANS								
	db_ch_sans	EM_DEFAULT		it stands for	"""national novel"	"writing month"""	COLOR_SANS								
	db_ch_sans	EM_ANGRY		you have to write	50k words in a	month, it's fun	COLOR_SANS								
	db_ch_sans	EM_DEFAULT		ethan didn't plan to	write glass eyes, he	was invited by a	COLOR_SANS								
	db_ch_sans	EM_DEFAULT		friend to join him	for a nanowrimo	challenge.	COLOR_SANS								
	db_ch_sans	EM_DEFAULT		just like how the	original novel was	finished in a month,	COLOR_SANS								
	db_ch_sans	EM_DEFAULT		this game, start to	finish, took 5	months to make.	COLOR_SANS								
	db_ch_sans	EM_ANGRY		guess that explains	all the bugs		COLOR_SANS								
	db_ch_sans	EM_DEFAULT		the book had a lot	of similarities to	undertale	COLOR_SANS								
	db_ch_sans	EM_DEFAULT		however it was	entirely due to	coincidence	COLOR_SANS								
	db_ch_sans	EM_DEFAULT		since he played	undertale for the	first time in 2020.	COLOR_SANS								
	db_ch_sans	EM_DEFAULT		more or less it was	just the zeitgeist	of 2015	COLOR_SANS								
	db_ch_sans	EM_HAPPY		something must've	been in the water		COLOR_SANS								
	db_ch_sans	EM_DEFAULT		anyways, the	similarities were so	uncanny that he	COLOR_SANS								
	db_ch_sans	EM_DEFAULT		figured a crossover	would be a fun	project.	COLOR_SANS								
		EM_SKIP	ACT_WALK							CHAR_SANS	&sans_left	{42,5}			
															
sans_05															
	db_ch_sans	EM_DEFAULT		you know what time	it is now.	that's right	COLOR_SANS								
	db_ch_sans	EM_HAPPY		ice cream time			COLOR_SANS								
	db_ch_sans	EM_DEFAULT		here at the glass-	eyes-and-undertale-	anniversary museum	COLOR_SANS								
	db_ch_sans	EM_ANGRY		every day is	a sundae		COLOR_SANS								
	db_ch_sans	EM_DEFAULT		but first, we gotta	get special thanks	out of the way	COLOR_SANS								
	db_ch_sans	EM_DEFAULT		we gotta thank:	draconix	"the real ""og"""	COLOR_SANS								
	db_ch_sans	EM_DEFAULT		liz, iz, costin,	choso, dima,	etc etc..	COLOR_SANS								
	db_ch_sans	EM_DEFAULT		ok enough of that,	we have ice cream	to eat	COLOR_SANS								
		EM_SKIP	ACT_WALK							CHAR_SANS	&sans_ice_cream	{46,5}			
															
sans_06															
	db_ch_sans	EM_DEFAULT		oh?	oh yeah	here's your cone	COLOR_SANS								
			ACT_ITEM	You found:	ICE CREAM	Yum!				OBJ_ICE_CREAM					
	db_ch_sans	EM_DEFAULT		i know it's	disappointing, with	it being virtual	COLOR_SANS			CHAR_SANS	&anim_face_right				
	db_ch_sans	EM_ANGRY		besides, what you're	after is the real	inside scoop	COLOR_SANS								
	db_ch_sans	EM_EXCITED		the roaring knight?	it's visker.	definitely.	COLOR_SANS								
	db_ch_sans	EM_DEFAULT		just kidding.	but seriously..		COLOR_SANS								
